1,1082, 29.9977
1082,1, 29.9977
3,1091, 3.85744
1091,3, 3.85744
4,1072, 6.78657
1072,4, 6.78657
6,1091, 1.67692
1091,6, 1.67692
7,1075, 8.51674
1075,7, 8.51674
7,1080, 8.83737
1080,7, 8.83737
8,1067, 1.50707
1067,8, 1.50707
8,1069, 3.39096
1069,8, 3.39096
8,1073, 7.09002
1073,8, 7.09002
9,1091, 2.62311
1091,9, 2.62311
10,1084, 1.02625
1084,10, 1.02625
10,1089, 10.3821
1089,10, 10.3821
12,1085, 1.57351
1085,12, 1.57351
13,1068, 22.312
1068,13, 22.312
13,1083, 5.26373
1083,13, 5.26373
13,1089, 1.82465
1089,13, 1.82465
14,1079, 0.553307
1079,14, 0.553307
15,1078, 4.47011
1078,15, 4.47011
17,1071, 5.55952
1071,17, 5.55952
19,1078, 7.75816
1078,19, 7.75816
19,1085, 5.26969
1085,19, 5.26969
20,1084, 3.17406
1084,20, 3.17406
20,1089, 9.01168
1089,20, 9.01168
21,1071, 8.75934
1071,21, 8.75934
22,1071, 7.31545
1071,22, 7.31545
22,1077, 11.6292
1077,22, 11.6292
25,1056, 18.1652
1056,25, 18.1652
26,1056, 7.35293
1056,26, 7.35293
27,1056, 13.4966
1056,27, 13.4966
28,1051, 1.29188
1051,28, 1.29188
28,1054, 9.99633
1054,28, 9.99633
28,1056, 33.8823
1056,28, 33.8823
29,1048, 37.3776
1048,29, 37.3776
29,1049, 15.9433
1049,29, 15.9433
31,1056, 6.33106
1056,31, 6.33106
34,1042, 14.2009
1042,34, 14.2009
34,1044, 3.54732
1044,34, 3.54732
35,1046, 4.20271
1046,35, 4.20271
41,1094, 1.74662
1094,41, 1.74662
42,1093, 1.04419
1093,42, 1.04419
43,1094, 9.79268
1094,43, 9.79268
46,1093, 9.84403
1093,46, 9.84403
47,1090, 7.3789
1090,47, 7.3789
49,1057, 5.6393
1057,49, 5.6393
49,1060, 14.4394
1060,49, 14.4394
51,1087, 21.3257
1087,51, 21.3257
52,1094, 6.86974
1094,52, 6.86974
53,1087, 7.58194
1087,53, 7.58194
55,1057, 3.42799
1057,55, 3.42799
58,1057, 9.01949
1057,58, 9.01949
60,1052, 7.20191
1052,60, 7.20191
60,1053, 1.22773
1053,60, 1.22773
60,1054, 7.33262
1054,60, 7.33262
61,1051, 0.397437
1051,61, 0.397437
62,1016, 7.21723
1016,62, 7.21723
64,1018, 5.98977
1018,64, 5.98977
65,1015, 8.61515
1015,65, 8.61515
66,1011, 6.65034
1011,66, 6.65034
66,1012, 0.0216793
1012,66, 0.0216793
67,1020, 5.61269
1020,67, 5.61269
69,1018, 2.24665
1018,69, 2.24665
69,1019, 6.84838
1019,69, 6.84838
73,1017, 6.15653
1017,73, 6.15653
74,1002, 2.34249
1002,74, 2.34249
75,1017, 2.13561
1017,75, 2.13561
79,1003, 5.24805
1003,79, 5.24805
80,1008, 7.69567
1008,80, 7.69567
81,1005, 5.96835
1005,81, 5.96835
81,1006, 4.58598
1006,81, 4.58598
83,1010, 6.07777
1010,83, 6.07777
84,1014, 12.0037
1014,84, 12.0037
85,1008, 0.555428
1008,85, 0.555428
86,1002, 2.38061
1002,86, 2.38061
87,1007, 3.41225
