14049,16040, 0.497296
16040,14049, 0.497296
14049,11024, 2.7749
11024,14049, 2.7749
14049,5039, 0.292459
5039,14049, 0.292459
14049,19027, 0.437904
19027,14049, 0.437904
14049,10108, 2.7098
10108,14049, 2.7098
14049,12032, 0.511222
12032,14049, 0.511222
14049,7025, 3.781
7025,14049, 3.781
14049,13029, 1.6242
13029,14049, 1.6242
14049,3101, 1.86379
3101,14049, 1.86379
14049,4139, 2.81025
4139,14049, 2.81025
14049,8119, 1.20381
8119,14049, 1.20381
14049,17090, 1.18739
17090,14049, 1.18739
14049,1011, 1.60396
1011,14049, 1.60396
14049,18004, 0.720582
18004,14049, 0.720582
14049,9004, 3.71732
9004,14049, 3.71732
14049,2146, 3.00128
2146,14049, 3.00128
14049,39, 1.13597
39,14049, 1.13597
14049,15123, 1.19762
15123,14049, 1.19762
16040,11024, 2.08934
11024,16040, 2.08934
16040,5039, 1.81142
5039,16040, 1.81142
16040,19027, 3.92216
19027,16040, 3.92216
16040,10108, 1.50339
10108,16040, 1.50339
16040,12032, 3.03437
12032,16040, 3.03437
16040,7025, 3.42048
7025,16040, 3.42048
16040,13029, 2.46688
13029,16040, 2.46688
16040,3101, 0.239613
3101,16040, 0.239613
16040,4139, 2.45473
4139,16040, 2.45473
16040,8119, 0.15118
8119,16040, 0.15118
16040,17090, 3.66317
17090,16040, 3.66317
16040,1011, 3.69447
1011,16040, 3.69447
16040,18004, 3.93549
18004,16040, 3.93549
16040,9004, 1.64907
9004,16040, 1.64907
16040,2146, 1.22202
2146,16040, 1.22202
16040,39, 3.74006
39,16040, 3.74006
16040,15123, 1.69014
15123,16040, 1.69014
11024,5039, 0.732841
5039,11024, 0.732841
11024,19027, 2.55924
19027,11024, 2.55924
11024,10108, 2.96427
10108,11024, 2.96427
11024,12032, 1.20369
12032,11024, 1.20369
11024,7025, 1.65336
7025,11024, 1.65336
11024,13029, 1.05646
13029,11024, 1.05646
11024,3101, 0.870193
3101,11024, 0.870193
11024,4139, 0.669759
4139,11024, 0.669759
11024,8119, 2.16825
8119,11024, 2.16825
11024,17090, 1.0736
17090,11024, 1.0736
11024,1011, 1.23
1011,11024, 1.23
11024,18004, 2.56983
18004,11024, 2.56983
11024,9004, 2.19396
9004,11024, 2.19396
11024,2146, 2.23074
2146,11024, 2.23074
11024,39, 1.22405
39,11024, 1.22405
11024,15123, 1.88878
15123,11024, 1.88878
5039,19027, 0.643217
19027,5039, 0.643217
5039,10108, 3.53343
10108,5039, 3.53343
5039,12032, 2.95379
12032,5039, 2.95379
5039,7025, 0.818061
7025,5039, 0.818061
5039,13029, 2.50782
13029,5039, 2.50782
5039,3101, 0.162606
3101,5039, 0.162606
5039,4139, 0.159035
4139,5039, 0.159035
5039,8119, 0.337806
8119,5039, 0.337806
5039,17090, 1.69478
17090,5039, 1.69478
5039,1011, 2.30132
1011,5039, 2.30132
5039,18004, 0.227235
18004,5039, 0.227235
5039,9004, 2.92999
9004,5039, 2.92999
5039,2146, 0.678329
2146,5039, 0.678329
5039,39, 2.01864
39,5039, 2.01864
5039,15123, 3.12614
15123,5039, 3.12614
19027,10108, 0.215452
10108,19027, 0.215452
19027,12032, 1.27368
12032,19027, 1.27368
19027,7025, 3.38537
7025,19027, 3.38537
19027,13029, 1.24595
13029,19027, 1.24595
19027,3101, 3.16482
3101,19027, 3.16482
19027,4139, 0.293173
4139,19027, 0.293173
19027,8119, 2.84084
8119,19027, 2.84084
19027,17090, 3.68614
17090,19027, 3.68614
19027,1011, 2.87762
1011,19027, 2.87762
19027,18004, 2.3963
18004,19027, 2.3963
19027,9004, 3.78433
9004,19027, 3.78433
19027,2146, 0.768667
2146,19027, 0.768667
19027,39, 1.47804
39,19027, 1.47804
19027,15123, 1.98853
15123,19027, 1.98853
10108,12032, 3.11209
12032,10108, 3.11209
10108,7025, 1.01445
7025,10108, 1.01445
10108,13029, 1.12442
13029,10108, 1.12442
10108,3101, 1.083
3101,10108, 1.083
10108,4139, 2.47235
4139,10108, 2.47235
10108,8119, 1.76619
8119,10108, 1.76619
10108,17090, 0.977313
17090,10108, 0.977313
10108,1011, 3.2817
1011,10108, 3.2817
10108,18004, 1.45959
18004,10108, 1.45959
10108,9004, 2.29251
9004,10108, 2.29251
10108,2146, 3.22564
2146,10108, 3.22564
10108,39, 3.98477
39,10108, 3.98477
10108,15123, 2.12064
15123,10108, 2.12064
12032,7025, 2.45676
7025,12032, 2.45676
12032,13029, 3.91573
13029,12032, 3.91573
12032,3101, 2.79133
3101,12032, 2.79133
12032,4139, 1.49411
4139,12032, 1.49411
12032,8119, 2.18705
8119,12032, 2.18705
12032,17090, 0.8815
17090,12032, 0.8815
12032,1011, 3.59604
1011,12032, 3.59604
12032,18004, 1.5554
18004,12032, 1.5554
12032,9004, 3.32883
9004,12032, 3.32883
12032,2146, 2.32226
2146,12032, 2.32226
12032,39, 1.04468
39,12032, 1.04468
12032,15123, 1.58837
15123,12032, 1.58837
7025,13029, 1.81725
13029,7025, 1.81725
7025,3101, 2.02376
3101,7025, 2.02376
7025,4139, 0.756526
4139,7025, 0.756526
7025,8119, 2.35583
8119,7025, 2.35583
7025,17090, 2.95189
17090,7025, 2.95189
7025,1011, 2.27132
1011,7025, 2.27132
7025,18004, 1.7725
18004,7025, 1.7725
7025,9004, 2.69195
9004,7025, 2.69195
7025,2146, 0.908637
2146,7025, 0.908637
7025,39, 3.6515
39,7025, 3.6515
7025,15123, 0.33983
15123,7025, 0.33983
13029,3101, 2.28656
3101,13029, 2.28656
13029,4139, 2.07434
4139,13029, 2.07434
13029,8119, 3.78731
8119,13029, 3.78731
13029,17090, 1.9915
17090,13029, 1.9915
13029,1011, 2.98438
1011,13029, 2.98438
13029,18004, 2.1354
18004,13029, 2.1354
13029,9004, 2.20669
9004,13029, 2.20669
13029,2146, 3.52962
2146,13029, 3.52962
13029,39, 2.87048
39,13029, 2.87048
13029,15123, 0.409101
15123,13029, 0.409101
3101,4139, 2.68861
4139,3101, 2.68861
3101,8119, 2.07398
8119,3101, 2.07398
3101,17090, 2.76479
17090,3101, 2.76479
3101,1011, 0.348756
1011,3101, 0.348756
3101,18004, 2.48568
18004,3101, 2.48568
3101,9004, 0.582635
9004,3101, 0.582635
3101,2146, 3.79659
2146,3101, 3.79659
3101,39, 1.70704
39,3101, 1.70704
3101,15123, 2.66838
15123,3101, 2.66838
4139,8119, 0.705704
8119,4139, 0.705704
4139,17090, 3.98048
17090,4139, 3.98048
4139,1011, 3.49499
1011,4139, 3.49499
4139,18004, 1.6893
18004,4139, 1.6893
4139,9004, 3.08103
9004,4139, 3.08103
4139,2146, 3.66745
2146,4139, 3.66745
4139,39, 3.71685
39,4139, 3.71685
4139,15123, 2.51294
15123,4139, 2.51294
8119,17090, 2.03078
17090,8119, 2.03078
8119,1011, 0.491226
1011,8119, 0.491226
8119,18004, 3.3186
18004,8119, 3.3186
8119,9004, 3.20957
9004,8119, 3.20957
8119,2146, 2.56995
2146,8119, 2.56995
8119,39, 3.18256
39,8119, 3.18256
8119,15123, 0.333045
15123,8119, 0.333045
17090,1011, 1.35747
1011,17090, 1.35747
17090,18004, 3.78374
18004,17090, 3.78374
17090,9004, 1.9727
9004,17090, 1.9727
17090,2146, 1.15489
2146,17090, 1.15489
17090,39, 1.65431
39,17090, 1.65431
17090,15123, 3.78457
15123,17090, 3.78457
1011,18004, 2.95987
18004,1011, 2.95987
1011,9004, 3.73268
9004,1011, 3.73268
1011,2146, 2.47961
2146,1011, 2.47961
1011,39, 1.50934
39,1011, 1.50934
1011,15123, 1.75655
15123,1011, 1.75655
18004,9004, 3.00902
9004,18004, 3.00902
18004,2146, 1.50982
2146,18004, 1.50982
18004,39, 3.76315
39,18004, 3.76315
18004,15123, 3.79504
15123,18004, 3.79504
